batter_id,batter_name,bowler_id,bowler_name,balls_faced,runs_scored,dismissals,strike_rate,4s,6s
PLY_0532,Sanju Samson,PLY_0218,Harpreet Brar,17,21,0,124,2,0
PLY_0532,Sanju Samson,PLY_0485,Ravindra Jadeja,64,82,3,128,2,6
PLY_0532,Sanju Samson,PLY_0267,Jofra Archer,5,5,0,100,1,0
PLY_0532,Sanju Samson,PLY_0746,Nandre Burger,2,1,1,50,0,0
PLY_0532,Sanju Samson,PLY_0639,Tushar Deshpande,4,3,1,75,0,0
PLY_0532,Sanju Samson,PLY_0313,Kwena Maphaka,3,8,0,267,2,0
PLY_0532,Sanju Samson,PLY_0481,Ravi Bishnoi,46,75,0,163,7,4
PLY_0532,Sanju Samson,PLY_0530,Sandeep Sharma,59,59,2,100,6,1
PLY_0532,Sanju Samson,PLY_0305,Krunal Pandya,70,95,1,136,9,0
PLY_0532,Sanju Samson,PLY_0506,Romario Shepherd,7,8,0,114,0,1
PLY_0532,Sanju Samson,PLY_0756,Jacob Duffy,5,9,1,180,0,1
PLY_0532,Sanju Samson,PLY_0273,Josh Hazlewood,16,15,0,94,2,0
PLY_0532,Sanju Samson,PLY_0109,Bhuvneshwar Kumar,99,120,4,121,13,3
PLY_0532,Sanju Samson,PLY_0479,Rasikh Salam,7,19,0,271,1,2
PLY_0532,Sanju Samson,PLY_0614,Swapnil Singh,3,8,0,267,0,1
PLY_0532,Sanju Samson,PLY_0759,Nuwan Thushara,3,2,0,67,0,0
PLY_0532,Sanju Samson,PLY_0014,Abhishek Sharma,22,33,1,150,4,1
PLY_0532,Sanju Samson,PLY_0324,Liam Livingstone,8,13,0,163,1,1
PLY_0532,Sanju Samson,PLY_0222,Harshal Patel,26,27,3,104,1,2
PLY_0532,Sanju Samson,PLY_0566,Shivam Mavi,27,34,5,126,7,0
PLY_0532,Sanju Samson,PLY_0432,Pat Cummins,19,23,0,121,0,1
PLY_0532,Sanju Samson,PLY_0259,Jaydev Unadkat,19,23,0,121,3,0
PLY_0565,Shivam Dube,PLY_0301,Khaleel Ahmed,7,14,1,200,0,2
PLY_0565,Shivam Dube,PLY_0462,Rahul Chahar,14,16,1,114,2,0
PLY_0565,Shivam Dube,PLY_0576,Shreyas Gopal,1,1,0,100,0,0
PLY_0565,Shivam Dube,PLY_0700,Matt Henry,3,5,0,167,1,0
PLY_0565,Shivam Dube,PLY_0591,Spencer Johnson,8,14,0,175,1,1
PLY_0565,Shivam Dube,PLY_0419,Noor Ahmad,5,3,1,60,0,0
PLY_0565,Shivam Dube,PLY_0089,Axar Patel,11,19,0,173,0,2
PLY_0565,Shivam Dube,PLY_0186,Dushmantha Chameera,9,21,0,233,3,1
PLY_0565,Shivam Dube,PLY_0315,Kyle Jamieson,2,3,0,150,0,0
PLY_0565,Shivam Dube,PLY_0306,Kuldeep Yadav,7,5,0,71,0,0
PLY_0565,Shivam Dube,PLY_0393,Mukesh Kumar,2,1,1,50,0,0
PLY_0565,Shivam Dube,PLY_0616,T Natarajan,23,42,1,183,0,5
PLY_0565,Shivam Dube,PLY_0665,Vipraj Nigam,7,13,1,186,1,1
PLY_0565,Shivam Dube,PLY_0374,Mitchell Starc,8,7,0,88,1,0
PLY_0565,Shivam Dube,PLY_0254,Jason Holder,14,22,1,157,2,1
PLY_0565,Shivam Dube,PLY_0478,Rashid Khan,20,31,1,155,0,3
PLY_0565,Shivam Dube,PLY_0673,Washington Sundar,8,6,0,75,0,0
PLY_0565,Shivam Dube,PLY_0075,Arshad Khan,3,7,0,233,0,1
PLY_0565,Shivam Dube,PLY_0711,Kulwant Khejroliya,3,8,1,267,0,1
PLY_0565,Shivam Dube,PLY_0383,Mohammed Siraj,19,27,0,142,4,1
PLY_0565,Shivam Dube,PLY_0282,Kagiso Rabada,28,33,2,118,1,3
PLY_0565,Shivam Dube,PLY_0520,Sai Kishore,7,20,0,286,0,3
PLY_0565,Shivam Dube,PLY_0235,Ishant Sharma,2,2,0,100,0,0
PLY_0565,Shivam Dube,PLY_0258,Jayant Yadav,4,8,0,200,0,1
PLY_0565,Shivam Dube,PLY_0120,Cameron Green,20,19,1,95,1,0
PLY_0565,Shivam Dube,PLY_0604,Sunil Narine,47,43,0,91,1,2
PLY_0565,Shivam Dube,PLY_0651,Vaibhav Arora,21,33,2,157,3,2
PLY_0565,Shivam Dube,PLY_0293,Kartik Tyagi,7,15,0,214,1,1
PLY_0565,Shivam Dube,PLY_0672,Wanindu Hasaranga,29,59,1,203,3,6
PLY_0565,Shivam Dube,PLY_0371,Mitchell Marsh,18,11,2,61,0,0
PLY_0565,Shivam Dube,PLY_0541,Shahbaz Ahmed,13,24,0,185,1,2
PLY_0565,Shivam Dube,PLY_0088,Avesh Khan,13,10,2,77,1,0
PLY_0565,Shivam Dube,PLY_0066,Anrich Nortje,17,19,0,112,2,0
PLY_0565,Shivam Dube,PLY_0724,Digvesh Rathi,8,5,0,63,0,0
PLY_0565,Shivam Dube,PLY_0214,Hardik Pandya,18,27,0,150,3,1
PLY_0565,Shivam Dube,PLY_0678,Will Jacks,8,9,0,113,0,1
PLY_0565,Shivam Dube,PLY_0555,Shardul Thakur,49,71,0,145,8,3
PLY_0565,Shivam Dube,PLY_0732,Ashwani Kumar,3,13,0,433,0,2
PLY_0565,Shivam Dube,PLY_0637,Trent Boult,16,32,0,200,2,2
PLY_0565,Shivam Dube,PLY_0256,Jasprit Bumrah,36,23,3,64,2,0
PLY_0565,Shivam Dube,PLY_0363,Mayank Markande,5,14,0,280,1,1
PLY_0565,Shivam Dube,PLY_0094,Azmatullah Omarzai,2,1,0,50,0,0
PLY_0565,Shivam Dube,PLY_0351,Marco Jansen,17,32,0,188,2,2
PLY_0565,Shivam Dube,PLY_0352,Marcus Stoinis,12,24,1,200,1,2
PLY_0565,Shivam Dube,PLY_0076,Arshdeep Singh,32,44,3,138,8,0
PLY_0565,Shivam Dube,PLY_0680,Xavier Bartlett,10,14,0,140,2,0
PLY_0565,Shivam Dube,PLY_0693,Yuzvendra Chahal,21,22,0,105,0,2
PLY_0565,Shivam Dube,PLY_0328,Lockie Ferguson,28,26,1,93,2,1
PLY_0565,Shivam Dube,PLY_0218,Harpreet Brar,2,0,1,0,0,0
PLY_0565,Shivam Dube,PLY_0741,Vijaykumar Vyshak,6,11,0,183,0,1
PLY_0565,Shivam Dube,PLY_0485,Ravindra Jadeja,13,18,2,138,0,2
PLY_0565,Shivam Dube,PLY_0267,Jofra Archer,4,2,0,50,0,0
PLY_0565,Shivam Dube,PLY_0746,Nandre Burger,1,1,0,100,0,0
PLY_0565,Shivam Dube,PLY_0639,Tushar Deshpande,3,3,0,100,0,0
PLY_0565,Shivam Dube,PLY_0313,Kwena Maphaka,2,1,0,50,0,0
PLY_0565,Shivam Dube,PLY_0748,Vignesh Puthur,3,1,1,33,0,0
PLY_0565,Shivam Dube,PLY_0481,Ravi Bishnoi,24,34,1,142,0,4
PLY_0565,Shivam Dube,PLY_0530,Sandeep Sharma,10,10,0,100,1,0
PLY_0565,Shivam Dube,PLY_0749,Kuldeep Sen,3,3,0,100,0,0
PLY_0565,Shivam Dube,PLY_0690,Yudhvir Singh,5,5,0,100,1,0
PLY_0565,Shivam Dube,PLY_0305,Krunal Pandya,16,23,0,144,2,1
PLY_0565,Shivam Dube,PLY_0506,Romario Shepherd,9,27,0,300,3,2
PLY_0565,Shivam Dube,PLY_0754,Abhinandan Singh,7,6,1,86,1,0
PLY_0565,Shivam Dube,PLY_0273,Josh Hazlewood,16,28,0,175,2,2
PLY_0565,Shivam Dube,PLY_0109,Bhuvneshwar Kumar,5,3,0,60,0,0
PLY_0565,Shivam Dube,PLY_0324,Liam Livingstone,6,9,1,150,1,0
PLY_0565,Shivam Dube,PLY_0283,Kamindu Mendis,2,2,0,100,0,0
PLY_0565,Shivam Dube,PLY_0222,Harshal Patel,16,22,0,138,2,1
PLY_0565,Shivam Dube,PLY_0566,Shivam Mavi,8,4,1,50,0,0
PLY_0565,Shivam Dube,PLY_0432,Pat Cummins,17,19,1,112,1,1
PLY_0565,Shivam Dube,PLY_0259,Jaydev Unadkat,9,7,1,78,0,0
PLY_0565,Shivam Dube,PLY_0497,Riyan Parag,7,3,0,43,0,0
PLY_0565,Shivam Dube,PLY_0026,Aiden Markram,12,12,0,100,0,1
PLY_0067,Anshul Kamboj,PLY_0651,Vaibhav Arora,4,3,0,75,0,0
PLY_0067,Anshul Kamboj,PLY_0693,Yuzvendra Chahal,1,0,1,0,0,0
PLY_0067,Anshul Kamboj,PLY_0746,Nandre Burger,4,5,0,125,1,0
PLY_0067,Anshul Kamboj,PLY_0481,Ravi Bishnoi,3,0,0,0,0,0
PLY_0067,Anshul Kamboj,PLY_0530,Sandeep Sharma,3,2,0,67,0,0
PLY_0067,Anshul Kamboj,PLY_0754,Abhinandan Singh,2,2,0,100,0,0
PLY_0067,Anshul Kamboj,PLY_0756,Jacob Duffy,6,12,0,200,1,1
PLY_0067,Anshul Kamboj,PLY_0109,Bhuvneshwar Kumar,4,4,0,100,0,0
PLY_0067,Anshul Kamboj,PLY_0222,Harshal Patel,3,2,0,67,0,0
PLY_0067,Anshul Kamboj,PLY_0432,Pat Cummins,1,0,1,0,0,0
PLY_0251,Jamie Overton,PLY_0637,Trent Boult,1,0,0,0,0,0
PLY_0251,Jamie Overton,PLY_0256,Jasprit Bumrah,2,4,0,200,1,0
PLY_0251,Jamie Overton,PLY_0485,Ravindra Jadeja,7,10,0,143,0,1
PLY_0251,Jamie Overton,PLY_0267,Jofra Archer,7,8,0,114,1,0
PLY_0251,Jamie Overton,PLY_0745,Brijesh Sharma,3,3,0,100,0,0
PLY_0251,Jamie Overton,PLY_0746,Nandre Burger,10,5,0,50,0,0
PLY_0251,Jamie Overton,PLY_0481,Ravi Bishnoi,3,2,0,67,0,0
PLY_0251,Jamie Overton,PLY_0530,Sandeep Sharma,11,26,0,236,1,2
PLY_0251,Jamie Overton,PLY_0506,Romario Shepherd,4,17,0,425,1,2
PLY_0251,Jamie Overton,PLY_0754,Abhinandan Singh,1,1,0,100,0,0
PLY_0251,Jamie Overton,PLY_0109,Bhuvneshwar Kumar,4,10,0,250,2,0
PLY_0360,Matthew Short,PLY_0478,Rashid Khan,2,1,1,50,0,0
PLY_0360,Matthew Short,PLY_0075,Arshad Khan,8,15,0,188,2,1
PLY_0360,Matthew Short,PLY_0383,Mohammed Siraj,1,1,0,100,0,0
PLY_0360,Matthew Short,PLY_0120,Cameron Green,2,4,1,200,1,0
PLY_0360,Matthew Short,PLY_0672,Wanindu Hasaranga,1,0,1,0,0,0
PLY_0360,Matthew Short,PLY_0088,Avesh Khan,6,12,0,200,3,0
PLY_0360,Matthew Short,PLY_0073,Arjun Tendulkar,5,2,0,40,0,0
PLY_0360,Matthew Short,PLY_0351,Marco Jansen,3,0,1,0,0,0
PLY_0360,Matthew Short,PLY_0267,Jofra Archer,3,2,0,67,0,0
PLY_0360,Matthew Short,PLY_0745,Brijesh Sharma,6,1,0,17,0,0
PLY_0360,Matthew Short,PLY_0530,Sandeep Sharma,2,1,1,50,0,0
PLY_0360,Matthew Short,PLY_0690,Yudhvir Singh,6,11,0,183,2,0
PLY_0360,Matthew Short,PLY_0109,Bhuvneshwar Kumar,2,1,0,50,0,0
PLY_0698,Prashant Veer,PLY_0351,Marco Jansen,3,5,0,167,1,0
PLY_0698,Prashant Veer,PLY_0076,Arshdeep Singh,1,0,0,0,0,0
PLY_0698,Prashant Veer,PLY_0680,Xavier Bartlett,1,1,0,100,0,0
PLY_0698,Prashant Veer,PLY_0741,Vijaykumar Vyshak,2,0,0,0,0,0
PLY_0698,Prashant Veer,PLY_0305,Krunal Pandya,10,24,0,240,4,1
PLY_0698,Prashant Veer,PLY_0506,Romario Shepherd,2,2,0,100,0,0
PLY_0698,Prashant Veer,PLY_0754,Abhinandan Singh,4,7,0,175,1,0
PLY_0698,Prashant Veer,PLY_0109,Bhuvneshwar Kumar,1,0,1,0,0,0
PLY_0301,Khaleel Ahmed,PLY_0282,Kagiso Rabada,1,0,1,0,0,0
PLY_0301,Khaleel Ahmed,PLY_0637,Trent Boult,2,1,1,50,0,0
PLY_0301,Khaleel Ahmed,PLY_0076,Arshdeep Singh,2,0,0,0,0,0
PLY_0301,Khaleel Ahmed,PLY_0222,Harshal Patel,2,1,0,50,0,0
PLY_0462,Rahul Chahar,PLY_0301,Khaleel Ahmed,9,15,0,167,1,1
PLY_0462,Rahul Chahar,PLY_0089,Axar Patel,5,1,0,20,0,0
PLY_0462,Rahul Chahar,PLY_0478,Rashid Khan,4,7,0,175,1,0
PLY_0462,Rahul Chahar,PLY_0445,Prasidh Krishna,3,3,0,100,0,0
PLY_0462,Rahul Chahar,PLY_0282,Kagiso Rabada,1,1,0,100,0,0
PLY_0462,Rahul Chahar,PLY_0645,Umran Malik,6,0,1,0,0,0
PLY_0462,Rahul Chahar,PLY_0088,Avesh Khan,3,4,1,133,1,0
PLY_0462,Rahul Chahar,PLY_0066,Anrich Nortje,4,2,0,50,0,0
PLY_0462,Rahul Chahar,PLY_0214,Hardik Pandya,4,12,0,300,1,1
PLY_0462,Rahul Chahar,PLY_0555,Shardul Thakur,11,8,1,73,1,0
PLY_0462,Rahul Chahar,PLY_0163,Deepak Chahar,4,1,1,25,0,0
PLY_0462,Rahul Chahar,PLY_0363,Mayank Markande,4,0,1,0,0,0
PLY_0462,Rahul Chahar,PLY_0328,Lockie Ferguson,11,12,0,109,2,0
PLY_0462,Rahul Chahar,PLY_0109,Bhuvneshwar Kumar,4,4,1,100,1,0
PLY_0462,Rahul Chahar,PLY_0222,Harshal Patel,3,2,1,67,0,0
PLY_0576,Shreyas Gopal,PLY_0301,Khaleel Ahmed,2,0,0,0,0,0
PLY_0576,Shreyas Gopal,PLY_0089,Axar Patel,11,7,0,64,0,0
PLY_0576,Shreyas Gopal,PLY_0306,Kuldeep Yadav,2,0,0,0,0,0
PLY_0576,Shreyas Gopal,PLY_0478,Rashid Khan,8,8,0,100,1,0
PLY_0576,Shreyas Gopal,PLY_0445,Prasidh Krishna,1,0,1,0,0,0
PLY_0576,Shreyas Gopal,PLY_0282,Kagiso Rabada,1,1,0,100,0,0
PLY_0576,Shreyas Gopal,PLY_0604,Sunil Narine,10,14,1,140,2,0
PLY_0576,Shreyas Gopal,PLY_0371,Mitchell Marsh,6,10,0,167,2,0
PLY_0576,Shreyas Gopal,PLY_0066,Anrich Nortje,1,1,0,100,0,0
PLY_0576,Shreyas Gopal,PLY_0214,Hardik Pandya,3,6,0,200,1,0
PLY_0576,Shreyas Gopal,PLY_0555,Shardul Thakur,5,14,0,280,1,1
PLY_0576,Shreyas Gopal,PLY_0256,Jasprit Bumrah,7,8,2,114,1,0
PLY_0576,Shreyas Gopal,PLY_0163,Deepak Chahar,3,6,0,200,1,0
PLY_0576,Shreyas Gopal,PLY_0485,Ravindra Jadeja,4,4,0,100,0,0
PLY_0576,Shreyas Gopal,PLY_0639,Tushar Deshpande,3,5,1,167,1,0
PLY_0576,Shreyas Gopal,PLY_0109,Bhuvneshwar Kumar,10,9,1,90,1,0
PLY_0576,Shreyas Gopal,PLY_0222,Harshal Patel,7,8,1,114,0,1
PLY_0576,Shreyas Gopal,PLY_0566,Shivam Mavi,4,3,0,75,0,0
PLY_0576,Shreyas Gopal,PLY_0432,Pat Cummins,2,2,0,100,0,0
PLY_0700,Matt Henry,PLY_0267,Jofra Archer,1,0,0,0,0,0
PLY_0700,Matt Henry,PLY_0745,Brijesh Sharma,4,5,0,125,1,0
PLY_0700,Matt Henry,PLY_0481,Ravi Bishnoi,2,0,1,0,0,0
PLY_0700,Matt Henry,PLY_0754,Abhinandan Singh,2,1,1,50,0,0
PLY_0700,Matt Henry,PLY_0756,Jacob Duffy,1,1,0,100,0,0
PLY_0033,Akeal Hosein,PLY_0371,Mitchell Marsh,6,11,0,183,1,1
PLY_0033,Akeal Hosein,PLY_0066,Anrich Nortje,5,5,0,100,0,0
PLY_0591,Spencer Johnson,PLY_0393,Mukesh Kumar,1,1,0,100,0,0
PLY_0591,Spencer Johnson,PLY_0718,Matheesha Pathirana,2,1,0,50,0,0
PLY_0591,Spencer Johnson,PLY_0637,Trent Boult,1,0,0,0,0,0
PLY_0591,Spencer Johnson,PLY_0748,Vignesh Puthur,2,1,0,50,0,0
PLY_0591,Spencer Johnson,PLY_0273,Josh Hazlewood,1,1,0,100,0,0
PLY_0392,Mukesh Choudhary,PLY_0462,Rahul Chahar,2,2,0,100,0,0
PLY_0392,Mukesh Choudhary,PLY_0475,Ramandeep Singh,3,4,0,133,1,0
PLY_0419,Noor Ahmad,PLY_0089,Axar Patel,4,1,0,25,0,0
PLY_0419,Noor Ahmad,PLY_0306,Kuldeep Yadav,2,0,0,0,0,0
PLY_0419,Noor Ahmad,PLY_0604,Sunil Narine,2,1,0,50,0,0
PLY_0419,Noor Ahmad,PLY_0651,Vaibhav Arora,3,2,2,67,0,0
PLY_0419,Noor Ahmad,PLY_0718,Matheesha Pathirana,5,7,0,140,1,0
PLY_0419,Noor Ahmad,PLY_0485,Ravindra Jadeja,2,1,0,50,0,0
PLY_0419,Noor Ahmad,PLY_0267,Jofra Archer,4,0,1,0,0,0
PLY_0419,Noor Ahmad,PLY_0745,Brijesh Sharma,3,0,0,0,0,0
PLY_0419,Noor Ahmad,PLY_0273,Josh Hazlewood,2,0,0,0,0,0
PLY_0419,Noor Ahmad,PLY_0109,Bhuvneshwar Kumar,6,7,1,117,0,1
PLY_0419,Noor Ahmad,PLY_0432,Pat Cummins,2,2,0,100,0,0
PLY_0015,Abishek Porel,PLY_0301,Khaleel Ahmed,7,5,0,71,0,0
PLY_0015,Abishek Porel,PLY_0591,Spencer Johnson,6,9,0,150,2,0
PLY_0015,Abishek Porel,PLY_0392,Mukesh Choudhary,8,21,0,263,3,1
PLY_0015,Abishek Porel,PLY_0616,T Natarajan,7,6,0,86,1,0
PLY_0015,Abishek Porel,PLY_0374,Mitchell Starc,2,1,0,50,0,0
PLY_0015,Abishek Porel,PLY_0254,Jason Holder,3,5,0,167,1,0
PLY_0015,Abishek Porel,PLY_0478,Rashid Khan,6,2,1,33,0,0
PLY_0015,Abishek Porel,PLY_0075,Arshad Khan,15,24,1,160,4,1
PLY_0015,Abishek Porel,PLY_0383,Mohammed Siraj,9,15,0,167,2,1
PLY_0015,Abishek Porel,PLY_0445,Prasidh Krishna,5,12,0,240,1,1
PLY_0015,Abishek Porel,PLY_0282,Kagiso Rabada,3,8,0,267,0,1
PLY_0015,Abishek Porel,PLY_0520,Sai Kishore,4,7,1,175,0,1
PLY_0015,Abishek Porel,PLY_0331,Luke Wood,5,7,0,140,1,0
PLY_0015,Abishek Porel,PLY_0604,Sunil Narine,2,1,0,50,0,0
PLY_0015,Abishek Porel,PLY_0069,Anukul Roy,2,4,1,200,1,0
PLY_0015,Abishek Porel,PLY_0651,Vaibhav Arora,9,1,1,11,0,0
PLY_0015,Abishek Porel,PLY_0672,Wanindu Hasaranga,8,8,1,100,1,0
PLY_0015,Abishek Porel,PLY_0541,Shahbaz Ahmed,7,21,0,300,3,1
PLY_0015,Abishek Porel,PLY_0088,Avesh Khan,6,17,0,283,2,1
PLY_0015,Abishek Porel,PLY_0452,Prince Yadav,7,8,0,114,1,0
PLY_0015,Abishek Porel,PLY_0724,Digvesh Rathi,9,10,0,111,1,0
PLY_0015,Abishek Porel,PLY_0214,Hardik Pandya,11,20,0,182,1,1
PLY_0015,Abishek Porel,PLY_0678,Will Jacks,2,0,1,0,0,0
PLY_0015,Abishek Porel,PLY_0373,Mitchell Santner,5,6,0,120,1,0
PLY_0015,Abishek Porel,PLY_0555,Shardul Thakur,5,5,1,100,1,0
PLY_0015,Abishek Porel,PLY_0637,Trent Boult,5,8,0,160,1,0
PLY_0015,Abishek Porel,PLY_0256,Jasprit Bumrah,21,14,1,67,1,0
PLY_0015,Abishek Porel,PLY_0163,Deepak Chahar,15,17,0,113,2,0
PLY_0015,Abishek Porel,PLY_0363,Mayank Markande,3,2,1,67,0,0
PLY_0015,Abishek Porel,PLY_0693,Yuzvendra Chahal,13,18,2,138,1,1
PLY_0015,Abishek Porel,PLY_0485,Ravindra Jadeja,2,1,1,50,0,0
PLY_0015,Abishek Porel,PLY_0267,Jofra Archer,6,5,0,83,0,0
PLY_0015,Abishek Porel,PLY_0639,Tushar Deshpande,8,25,0,313,4,1
PLY_0015,Abishek Porel,PLY_0481,Ravi Bishnoi,17,20,0,118,0,1
PLY_0015,Abishek Porel,PLY_0530,Sandeep Sharma,18,22,0,122,3,0
PLY_0015,Abishek Porel,PLY_0305,Krunal Pandya,3,5,0,167,1,0
PLY_0015,Abishek Porel,PLY_0506,Romario Shepherd,6,10,0,167,1,0
PLY_0015,Abishek Porel,PLY_0273,Josh Hazlewood,2,0,1,0,0,0
PLY_0015,Abishek Porel,PLY_0109,Bhuvneshwar Kumar,18,34,1,189,3,2
PLY_0015,Abishek Porel,PLY_0759,Nuwan Thushara,2,5,0,250,1,0
PLY_0015,Abishek Porel,PLY_0014,Abhishek Sharma,4,7,0,175,1,0
PLY_0015,Abishek Porel,PLY_0222,Harshal Patel,15,34,1,227,4,2
PLY_0015,Abishek Porel,PLY_0432,Pat Cummins,9,14,1,156,3,0
PLY_0015,Abishek Porel,PLY_0259,Jaydev Unadkat,4,3,0,75,0,0
PLY_0015,Abishek Porel,PLY_0771,Zeeshan Ansari,8,16,0,200,1,1
PLY_0015,Abishek Porel,PLY_0497,Riyan Parag,10,11,0,110,1,0
PLY_0015,Abishek Porel,PLY_0026,Aiden Markram,8,11,1,138,1,0
PLY_0156,David Miller,PLY_0301,Khaleel Ahmed,8,12,0,150,2,0
PLY_0156,David Miller,PLY_0462,Rahul Chahar,13,7,0,54,0,0
PLY_0156,David Miller,PLY_0576,Shreyas Gopal,8,10,0,125,1,0
PLY_0156,David Miller,PLY_0392,Mukesh Choudhary,8,9,0,113,1,0
PLY_0156,David Miller,PLY_0089,Axar Patel,7,6,1,86,0,0
PLY_0156,David Miller,PLY_0306,Kuldeep Yadav,38,43,1,113,5,1
PLY_0156,David Miller,PLY_0393,Mukesh Kumar,15,34,1,227,4,2
PLY_0156,David Miller,PLY_0616,T Natarajan,8,7,1,88,1,0
PLY_0156,David Miller,PLY_0705,Lungi Ngidi,2,2,0,100,0,0
PLY_0156,David Miller,PLY_0374,Mitchell Starc,20,23,0,115,3,0
PLY_0156,David Miller,PLY_0254,Jason Holder,9,13,1,144,1,1
PLY_0156,David Miller,PLY_0478,Rashid Khan,13,9,2,69,1,0
PLY_0156,David Miller,PLY_0466,Rahul Tewatia,19,17,0,89,1,0
PLY_0156,David Miller,PLY_0673,Washington Sundar,23,20,1,87,0,0
PLY_0156,David Miller,PLY_0709,Ashok Sharma,4,2,0,50,0,0
PLY_0156,David Miller,PLY_0383,Mohammed Siraj,19,27,2,142,2,2
PLY_0156,David Miller,PLY_0445,Prasidh Krishna,42,72,0,171,8,4
PLY_0156,David Miller,PLY_0282,Kagiso Rabada,19,25,0,132,4,0
PLY_0156,David Miller,PLY_0235,Ishant Sharma,14,28,1,200,2,3
PLY_0156,David Miller,PLY_0120,Cameron Green,15,25,0,167,3,1
PLY_0156,David Miller,PLY_0604,Sunil Narine,38,51,0,134,3,3
PLY_0156,David Miller,PLY_0651,Vaibhav Arora,2,3,0,150,0,0
PLY_0156,David Miller,PLY_0718,Matheesha Pathirana,16,9,0,56,1,0
PLY_0156,David Miller,PLY_0408,Navdeep Saini,4,3,1,75,0,0
PLY_0156,David Miller,PLY_0719,Prashant Solanki,7,4,0,57,0,0
PLY_0156,David Miller,PLY_0645,Umran Malik,13,13,1,100,1,0
PLY_0156,David Miller,PLY_0672,Wanindu Hasaranga,15,19,1,127,1,1
PLY_0156,David Miller,PLY_0371,Mitchell Marsh,3,4,0,133,0,0
PLY_0156,David Miller,PLY_0541,Shahbaz Ahmed,7,10,0,143,0,1
PLY_0156,David Miller,PLY_0088,Avesh Khan,40,61,2,153,4,4
PLY_0156,David Miller,PLY_0066,Anrich Nortje,14,31,0,221,1,3
PLY_0156,David Miller,PLY_0214,Hardik Pandya,16,26,2,163,3,1
PLY_0156,David Miller,PLY_0140,Corbin Bosch,9,13,0,144,2,0
PLY_0156,David Miller,PLY_0678,Will Jacks,5,10,0,200,2,0
PLY_0156,David Miller,PLY_0373,Mitchell Santner,1,0,0,0,0,0
PLY_0156,David Miller,PLY_0555,Shardul Thakur,15,19,0,127,1,0
PLY_0156,David Miller,PLY_0732,Ashwani Kumar,1,1,0,100,0,0
PLY_0156,David Miller,PLY_0637,Trent Boult,33,44,0,133,1,2
PLY_0156,David Miller,PLY_0256,Jasprit Bumrah,41,52,2,127,4,2
PLY_0156,David Miller,PLY_0163,Deepak Chahar,13,14,1,108,1,1
PLY_0156,David Miller,PLY_0363,Mayank Markande,9,18,0,200,2,1
PLY_0156,David Miller,PLY_0464,Rahul Sharma,4,7,0,175,1,0
PLY_0156,David Miller,PLY_0094,Azmatullah Omarzai,4,1,1,25,0,0
PLY_0156,David Miller,PLY_0351,Marco Jansen,7,4,2,57,0,0
PLY_0156,David Miller,PLY_0352,Marcus Stoinis,9,16,1,178,3,0
PLY_0156,David Miller,PLY_0076,Arshdeep Singh,4,3,0,75,0,0
PLY_0156,David Miller,PLY_0693,Yuzvendra Chahal,55,95,3,173,2,8
PLY_0156,David Miller,PLY_0328,Lockie Ferguson,11,15,0,136,1,1
PLY_0156,David Miller,PLY_0218,Harpreet Brar,2,2,0,100,0,0
PLY_0156,David Miller,PLY_0741,Vijaykumar Vyshak,5,3,0,60,0,0
PLY_0156,David Miller,PLY_0485,Ravindra Jadeja,67,111,2,166,7,7
PLY_0156,David Miller,PLY_0267,Jofra Archer,8,5,0,63,0,0
PLY_0156,David Miller,PLY_0639,Tushar Deshpande,7,5,1,71,0,0
PLY_0156,David Miller,PLY_0748,Vignesh Puthur,4,6,0,150,1,0
PLY_0156,David Miller,PLY_0481,Ravi Bishnoi,8,5,0,63,0,0
PLY_0156,David Miller,PLY_0530,Sandeep Sharma,15,16,2,107,2,0
PLY_0156,David Miller,PLY_0749,Kuldeep Sen,5,20,0,400,3,1
PLY_0156,David Miller,PLY_0305,Krunal Pandya,12,10,0,83,0,0
PLY_0156,David Miller,PLY_0273,Josh Hazlewood,4,9,0,225,2,0
PLY_0156,David Miller,PLY_0109,Bhuvneshwar Kumar,33,50,1,152,1,3
PLY_0156,David Miller,PLY_0479,Rasikh Salam,4,7,0,175,1,0
PLY_0156,David Miller,PLY_0324,Liam Livingstone,12,7,2,58,0,0
PLY_0156,David Miller,PLY_0222,Harshal Patel,43,64,0,149,6,3
PLY_0156,David Miller,PLY_0566,Shivam Mavi,6,1,1,17,0,0
PLY_0156,David Miller,PLY_0432,Pat Cummins,26,25,0,96,3,0
PLY_0156,David Miller,PLY_0259,Jaydev Unadkat,16,23,0,144,1,2
PLY_0294,Karun Nair,PLY_0565,Shivam Dube,5,9,0,180,1,0
PLY_0294,Karun Nair,PLY_0576,Shreyas Gopal,15,31,0,207,3,2
PLY_0294,Karun Nair,PLY_0089,Axar Patel,15,19,2,127,1,1
PLY_0294,Karun Nair,PLY_0306,Kuldeep Yadav,4,9,0,225,1,0
PLY_0294,Karun Nair,PLY_0616,T Natarajan,2,1,0,50,0,0
PLY_0294,Karun Nair,PLY_0705,Lungi Ngidi,1,1,0,100,0,0
PLY_0294,Karun Nair,PLY_0374,Mitchell Starc,15,15,1,100,1,0
PLY_0294,Karun Nair,PLY_0254,Jason Holder,10,14,0,140,2,0
PLY_0294,Karun Nair,PLY_0478,Rashid Khan,18,17,1,94,1,0
PLY_0294,Karun Nair,PLY_0466,Rahul Tewatia,8,6,0,75,0,0
